1,2,2,3,0.333333
1,3,2,0,0.333333
1,3,2,1,0.333333
1,3,2,2,0.333333
1,3,2,3,0.333333
1,4,2,0,0.333333
1,4,2,1,0.333333
1,4,2,2,0.333333
1,4,2,3,0.333333
1,5,2,0,0.333333
1,5,2,1,0.333333
1,5,2,2,0.333333
1,5,2,3,0.333333
1,6,2,0,0.378788
1,6,2,1,0.333333
1,6,2,2,0.333333
1,6,2,3,0.333333
1,7,2,0,0.469697
1,7,2,1,0.347339
1,7,2,2,0.333333
1,7,2,3,0.333333
1,8,2,0,0.530303
1,8,2,1,0.379404
1,8,2,2,0.333333
1,8,2,3,0.333333
1,9,2,0,0.606061
1,9,2,1,0.416667
1,9,2,2,0.333333
1,9,2,3,0.333333
1,10,2,0,0.333333
1,10,2,1,0.333333
1,10,2,2,0.333333
1,10,2,3,0.333333
1,11,2,0,0.333333
1,11,2,1,0.333333
1,11,2,2,0.333333
1,11,2,3,0.333333
1,12,2,0,0.378788
1,12,2,1,0.333333
1,12,2,2,0.333333
1,12,2,3,0.333333
1,13,2,0,0.439394
1,13,2,1,0.333333
1,13,2,2,0.333333
1,13,2,3,0.333333
1,14,2,0,0.484848
1,14,2,1,0.355556
1,14,2,2,0.333333
1,14,2,3,0.333333
1,15,2,0,0.545455
1,15,2,1,0.387097
1,15,2,2,0.333333
1,15,2,3,0.333333
1,16,2,0,0.590909
1,16,2,1,0.409449
1,16,2,2,0.333333
1,16,2,3,0.333333
1,17,2,0,0.393939
1,17,2,1,0.333333
1,17,2,2,0.333333
1,17,2,3,0.333333
1,18,2,0,0.414141
1,18,2,1,0.333333
1,18,2,2,0.333333
1,18,2,3,0.333333
1,19,2,0,0.454545
1,19,2,1,0.338983
1,19,2,2,0.333333
1,19,2,3,0.333333
1,20,2,0,0.505051
1,20,2,1,0.366300
1,20,2,2,0.333333
1,20,2,3,0.333333
1,21,2,0,0.545455
1,21,2,1,0.387097
1,21,2,2,0.333333
1,21,2,3,0.333333
1,22,2,0,0.585859
1,22,2,1,0.407018
1,22,2,2,0.333333
1,22,2,3,0.333333
1,23,2,0,0.646465
1,23,2,1,0.435374
1,23,2,2,0.333333
1,23,2,3,0.333333
1,24,2,0,0.686869
1,24,2,1,0.453333
1,24,2,2,0.338308
1,24,2,3,0.333333
1,25,2,0,0.727273
1,25,2,1,0.470588
1,25,2,2,0.347826
1,25,2,3,0.333333
1,26,2,0,0.767677
1,26,2,1,0.487179
1,26,2,2,0.356808
1,26,2,3,0.333333
1,27,2,0,0.808081
1,27,2,1,0.503145
1,27,2,2,0.365297
1,27,2,3,0.333333
1,28,2,0,0.949495
1,28,2,1,0.554572
1,28,2,2,0.391667
1,28,2,3,0.333333
1,0,3,0,0.333333
1,0,3,1,0.333333
1,0,3,2,0.333333
1,0,3,3,0.333333
1,1,3,0,0.333333
1,1,3,1,0.333333
1,1,3,2,0.333333
1,1,3,3,0.333333
1,2,3,0,0.333333
1,2,3,1,0.333333
1,2,3,2,0.333333
1,2,3,3,0.333333
1,3,3,0,0.333333
1,3,3,1,0.333333
1,3,3,2,0.333333
1,3,3,3,0.333333
1,4,3,0,0.333333
1,4,3,1,0.333333
1,4,3,2,0.333333
1,4,3,3,0.333333
1,5,3,0,0.333333
1,5,3,1,0.333333
1,5,3,2,0.333333
1,5,3,3,0.333333
1,6,3,0,0.353535
1,6,3,1,0.333333
1,6,3,2,0.333333
1,6,3,3,0.333333
1,7,3,0,0.444444
1,7,3,1,0.333333
1,7,3,2,0.333333
1,7,3,3,0.333333
1,8,3,0,0.525253
1,8,3,1,0.376812
1,8,3,2,0.333333
1,8,3,3,0.333333
1,9,3,0,0.606061
1,9,3,1,0.416667
1,9,3,2,0.333333
1,9,3,3,0.333333
1,10,3,0,0.333333
1,10,3,1,0.333333
1,10,3,2,0.333333
1,10,3,3,0.333333
1,11,3,0,0.333333
1,11,3,1,0.333333
1,11,3,2,0.333333
1,11,3,3,0.333333
1,12,3,0,0.383838
1,12,3,1,0.333333
1,12,3,2,0.333333
1,12,3,3,0.333333
1,13,3,0,0.444444
1,13,3,1,0.333333
1,13,3,2,0.333333
1,13,3,3,0.333333
1,14,3,0,0.484848
1,14,3,1,0.355556
1,14,3,2,0.333333
1,14,3,3,0.333333
1,15,3,0,0.545455
1,15,3,1,0.387097
1,15,3,2,0.333333
1,15,3,3,0.333333
1,16,3,0,0.585859
1,16,3,1,0.407018
1,16,3,2,0.333333
1,16,3,3,0.333333
1,17,3,0,0.390572
1,17,3,1,0.333333
1,17,3,2,0.333333
1,17,3,3,0.333333
1,18,3,0,0.417508
1,18,3,1,0.333333
1,18,3,2,0.333333
1,18,3,3,0.333333
1,19,3,0,0.457912
1,19,3,1,0.340852
1,19,3,2,0.333333
1,19,3,3,0.333333
1,20,3,0,0.498316
1,20,3,1,0.362745
1,20,3,2,0.333333
1,20,3,3,0.333333
1,21,3,0,0.552189
1,21,3,1,0.390476
1,21,3,2,0.333333
1,21,3,3,0.333333
1,22,3,0,0.592593
1,22,3,1,0.410256
1,22,3,2,0.333333
1,22,3,3,0.333333
1,23,3,0,0.632997
1,23,3,1,0.429224
1,23,3,2,0.333333
1,23,3,3,0.333333
1,24,3,0,0.686869
1,24,3,1,0.453333
1,24,3,2,0.338308
1,24,3,3,0.333333
1,25,3,0,0.740741
1,25,3,1,0.476190
1,25,3,2,0.350877
1,25,3,3,0.333333
1,26,3,0,0.767677
1,26,3,1,0.487179
1,26,3,2,0.356808
1,26,3,3,0.333333
1,27,3,0,0.794613
1,27,3,1,0.497890
1,27,3,2,0.362519
1,27,3,3,0.333333
1,28,3,0,0.942761
1,28,3,1,0.552268
1,28,3,2,0.390516
1,28,3,3,0.333333
1,0,4,0,0.333333
1,0,4,1,0.333333
1,0,4,2,0.333333
1,0,4,3,0.333333
1,1,4,0,0.333333
1,1,4,1,0.333333
1,1,4,2,0.333333
1,1,4,3,0.333333
1,2,4,0,0.333333
1,2,4,1,0.333333
1,2,4,2,0.333333
1,2,4,3,0.333333
1,3,4,0,0.333333
1,3,4,1,0.333333
1,3,4,2,0.333333
1,3,4,3,0.333333
1,4,4,0,0.333333
1,4,4,1,0.333333
1,4,4,2,0.333333
1,4,4,3,0.333333
1,5,4,0,0.333333
1,5,4,1,0.333333
1,5,4,2,0.333333
1,5,4,3,0.333333
1,6,4,0,0.393939
1,6,4,1,0.333333
1,6,4,2,0.333333
1,6,4,3,0.333333
1,7,4,0,0.469697
1,7,4,1,0.347339
1,7,4,2,0.333333
1,7,4,3,0.333333
1,8,4,0,0.530303
1,8,4,1,0.379404
1,8,4,2,0.333333
1,8,4,3,0.333333
1,9,4,0,0.606061
1,9,4,1,0.416667
1,9,4,2,0.333333
1,9,4,3,0.333333
1,10,4,0,0.333333
1,10,4,1,0.333333
1,10,4,2,0.333333
1,10,4,3,0.333333
1,11,4,0,0.333333
1,11,4,1,0.333333
1,11,4,2,0.333333
1,11,4,3,0.333333
1,12,4,0,0.378788
1,12,4,1,0.333333
1,12,4,2,0.333333
1,12,4,3,0.333333
1,13,4,0,0.439394
1,13,4,1,0.333333
1,13,4,2,0.333333
1,13,4,3,0.333333
1,14,4,0,0.484848
1,14,4,1,0.355556
1,14,4,2,0.333333
1,14,4,3,0.333333
1,15,4,0,0.545455
1,15,4,1,0.387097
1,15,4,2,0.333333
1,15,4,3,0.333333
1,16,4,0,0.590909
1,16,4,1,0.409449
1,16,4,2,0.333333
1,16,4,3,0.333333
1,17,4,0,0.393939
1,17,4,1,0.333333
1,17,4,2,0.333333
1,17,4,3,0.333333
1,18,4,0,0.414141
1,18,4,1,0.333333
1,18,4,2,0.333333
1,18,4,3,0.333333
1,19,4,0,0.454545
1,19,4,1,0.338983
1,19,4,2,0.333333
1,19,4,3,0.333333
1,20,4,0,0.494949
1,20,4,1,0.360958
1,20,4,2,0.333333
1,20,4,3,0.333333
1,21,4,0,0.555556
1,21,4,1,0.392157
1,21,4,2,0.333333
1,21,4,3,0.333333
1,22,4,0,0.595960
1,22,4,1,0.411867
1,22,4,2,0.333333
1,22,4,3,0.333333
1,23,4,0,0.636364
1,23,4,1,0.430769
1,23,4,2,0.333333
1,23,4,3,0.333333
1,24,4,0,0.686869
1,24,4,1,0.453333
1,24,4,2,0.338308
1,24,4,3,0.333333
1,25,4,0,0.727273
1,25,4,1,0.470588
1,25,4,2,0.347826
1,25,4,3,0.333333
1,26,4,0,0.767677
1,26,4,1,0.487179
1,26,4,2,0.356808
1,26,4,3,0.333333
1,27,4,0,0.808081
1,27,4,1,0.503145
1,27,4,2,0.365297
1,27,4,3,0.333333
1,28,4,0,0.949495
1,28,4,1,0.554572
1,28,4,2,0.391667
1,28,4,3,0.333333
1,0,5,0,0.333333
1,0,5,1,0.333333
1,0,5,2,0.333333
1,0,5,3,0.333333
1,1,5,0,0.333333
1,1,5,1,0.333333
1,1,5,2,0.333333
1,1,5,3,0.333333
1,2,5,0,0.333333
1,2,5,1,0.333333
1,2,5,2,0.333333
1,2,5,3,0.333333
1,3,5,0,0.333333
1,3,5,1,0.333333
1,3,5,2,0.333333
1,3,5,3,0.333333
1,4,5,0,0.333333
1,4,5,1,0.333333
1,4,5,2,0.333333
1,4,5,3,0.333333
1,5,5,0,0.339394
1,5,5,1,0.333333
1,5,5,2,0.333333
1,5,5,3,0.333333
1,6,5,0,0.400000
1,6,5,1,0.333333
1,6,5,2,0.333333
1,6,5,3,0.333333
1,7,5,0,0.460606
1,7,5,1,0.342342
1,7,5,2,0.333333
1,7,5,3,0.333333
1,8,5,0,0.533333
1,8,5,1,0.380952
1,8,5,2,0.333333
1,8,5,3,0.333333
1,9,5,0,0.606061
1,9,5,1,0.416667
1,9,5,2,0.333333
1,9,5,3,0.333333
1,10,5,0,0.333333
1,10,5,1,0.333333
1,10,5,2,0.333333
1,10,5,3,0.333333
1,11,5,0,0.339394
1,11,5,1,0.333333
1,11,5,2,0.333333
1,11,5,3,0.333333
1,12,5,0,0.387879
1,12,5,1,0.333333
1,12,5,2,0.333333
1,12,5,3,0.333333
1,13,5,0,0.436364
1,13,5,1,0.333333
1,13,5,2,0.333333
1,13,5,3,0.333333
1,14,5,0,0.484848
1,14,5,1,0.355556
1,14,5,2,0.333333
1,14,5,3,0.333333
1,15,5,0,0.545455
1,15,5,1,0.387097
1,15,5,2,0.333333
1,15,5,3,0.333333
1,16,5,0,0.593939
1,16,5,1,0.410901
1,16,5,2,0.333333
1,16,5,3,0.333333
1,17,5,0,0.395960
1,17,5,1,0.333333
1,17,5,2,0.333333
1,17,5,3,0.333333
1,18,5,0,0.412121
1,18,5,1,0.333333
1,18,5,2,0.333333
1,18,5,3,0.333333
1,19,5,0,0.460606
1,19,5,1,0.342342
1,19,5,2,0.333333
1,19,5,3,0.333333
1,20,5,0,0.509091
1,20,5,1,0.368421
1,20,5,2,0.333333
1,20,5,3,0.333333
1,21,5,0,0.549495
1,21,5,1,0.389127
1,21,5,2,0.333333
1,21,5,3,0.333333
1,22,5,0,0.597980
1,22,5,1,0.412831
1,22,5,2,0.333333
1,22,5,3,0.333333
1,23,5,0,0.630303
1,23,5,1,0.427984
1,23,5,2,0.333333
1,23,5,3,0.333333
1,24,5,0,0.678788
1,24,5,1,0.449799
1,24,5,2,0.336336
1,24,5,3,0.333333
1,25,5,0,0.727273
1,25,5,1,0.470588
1,25,5,2,0.347826
1,25,5,3,0.333333
1,26,5,0,0.759596
1,26,5,1,0.483912
1,26,5,2,0.355052
1,26,5,3,0.333333
1,27,5,0,0.791919
1,27,5,1,0.496831
1,27,5,2,0.361958
1,27,5,3,0.333333
1,28,5,0,0.953535
1,28,5,1,0.555948
1,28,5,2,0.392352
1,28,5,3,0.333333
1,0,6,0,0.333333
1,0,6,1,0.333333
1,0,6,2,0.333333
1,0,6,3,0.333333
1,1,6,0,0.333333
1,1,6,1,0.333333
1,1,6,2,0.333333
1,1,6,3,0.333333
1,2,6,0,0.333333
1,2,6,1,0.333333
1,2,6,2,0.333333
1,2,6,3,0.333333
1,3,6,0,0.333333
1,3,6,1,0.333333
1,3,6,2,0.333333
1,3,6,3,0.333333
1,4,6,0,0.333333
1,4,6,1,0.333333
1,4,6,2,0.333333
1,4,6,3,0.333333
1,5,6,0,0.333333
1,5,6,1,0.333333
1,5,6,2,0.333333
1,5,6,3,0.333333
1,6,6,0,0.393939
1,6,6,1,0.333333
1,6,6,2,0.333333
1,6,6,3,0.333333
1,7,6,0,0.464646
1,7,6,1,0.344569
1,7,6,2,0.333333
1,7,6,3,0.333333
1,8,6,0,0.525253
1,8,6,1,0.376812
1,8,6,2,0.333333
1,8,6,3,0.333333
1,9,6,0,0.606061
1,9,6,1,0.416667
1,9,6,2,0.333333
1,9,6,3,0.333333
1,10,6,0,0.333333
1,10,6,1,0.333333
1,10,6,2,0.333333
1,10,6,3,0.333333
1,11,6,0,0.333333
1,11,6,1,0.333333
1,11,6,2,0.333333
1,11,6,3,0.333333
1,12,6,0,0.383838
1,12,6,1,0.333333
1,12,6,2,0.333333
1,12,6,3,0.333333
1,13,6,0,0.434343
1,13,6,1,0.333333
1,13,6,2,0.333333
1,13,6,3,0.333333
1,14,6,0,0.494949
1,14,6,1,0.360958
1,14,6,2,0.333333
1,14,6,3,0.333333
1,15,6,0,0.555556
1,15,6,1,0.392157
1,15,6,2,0.333333
1,15,6,3,0.333333
1,16,6,0,0.575758
1,16,6,1,0.402116
1,16,6,2,0.333333
1,16,6,3,0.333333
1,17,6,0,0.383838
1,17,6,1,0.333333
1,17,6,2,0.333333
1,17,6,3,0.333333
1,18,6,0,0.410774
1,18,6,1,0.333333
1,18,6,2,0.333333
1,18,6,3,0.333333
1,19,6,0,0.457912
1,19,6,1,0.340852
1,19,6,2,0.333333
1,19,6,3,0.333333
1,20,6,0,0.498316
1,20,6,1,0.362745
1,20,6,2,0.333333
1,20,6,3,0.333333
1,21,6,0,0.552189
1,21,6,1,0.390476
1,21,6,2,0.333333
1,21,6,3,0.333333
1,22,6,0,0.592593
1,22,6,1,0.410256
1,22,6,2,0.333333
1,22,6,3,0.333333
1,23,6,0,0.632997
1,23,6,1,0.429224
1,23,6,2,0.333333
1,23,6,3,0.333333
1,24,6,0,0.686869
1,24,6,1,0.453333
1,24,6,2,0.338308
1,24,6,3,0.333333
1,25,6,0,0.740741
1,25,6,1,0.476190
1,25,6,2,0.350877
1,25,6,3,0.333333
1,26,6,0,0.767677
1,26,6,1,0.487179
1,26,6,2,0.356808
1,26,6,3,0.333333
1,27,6,0,0.794613
1,27,6,1,0.497890
1,27,6,2,0.362519
1,27,6,3,0.333333
1,28,6,0,0.929293
1,28,6,1,0.547619
1,28,6,2,0.388186
1,28,6,3,0.333333
1,0,7,0,0.333333
1,0,7,1,0.333333
1,0,7,2,0.333333
1,0,7,3,0.333333
1,1,7,0,0.333333
1,1,7,1,0.333333
1,1,7,2,0.333333
1,1,7,3,0.333333
1,2,7,0,0.333333
1,2,7,1,0.333333
1,2,7,2,0.333333
1,2,7,3,0.333333
1,3,7,0,0.333333
1,3,7,1,0.333333
1,3,7,2,0.333333
1,3,7,3,0.333333
1,4,7,0,0.333333
1,4,7,1,0.333333
1,4,7,2,0.333333
1,4,7,3,0.333333
1,5,7,0,0.337662
1,5,7,1,0.333333
1,5,7,2,0.333333
1,5,7,3,0.333333
1,6,7,0,0.398268
1,6,7,1,0.333333
1,6,7,2,0.333333
1,6,7,3,0.333333
1,7,7,0,0.467532
1,7,7,1,0.346154
1,7,7,2,0.333333
1,7,7,3,0.333333
1,8,7,0,0.536797
1,8,7,1,0.382716
1,8,7,2,0.333333
1,8,7,3,0.333333
1,9,7,0,0.606061
1,9,7,1,0.416667
1,9,7,2,0.333333
1,9,7,3,0.333333
1,10,7,0,0.333333
1,10,7,1,0.333333
1,10,7,2,0.333333
1,10,7,3,0.333333
1,11,7,0,0.337662
1,11,7,1,0.333333
1,11,7,2,0.333333
1,11,7,3,0.333333
1,12,7,0,0.380952
1,12,7,1,0.333333
1,12,7,2,0.333333
1,12,7,3,0.333333
1,13,7,0,0.441558
1,13,7,1,0.333333
1,13,7,2,0.333333
1,13,7,3,0.333333
1,14,7,0,0.493506
1,14,7,1,0.360190
1,14,7,2,0.333333
1,14,7,3,0.333333
1,15,7,0,0.545455
1,15,7,1,0.387097
1,15,7,2,0.333333
1,15,7,3,0.333333
1,16,7,0,0.588745
1,16,7,1,0.408408
1,16,7,2,0.333333
1,16,7,3,0.333333
1,17,7,0,0.392496
1,17,7,1,0.333333
1,17,7,2,0.333333
1,17,7,3,0.333333
1,18,7,0,0.415584
1,18,7,1,0.333333
1,18,7,2,0.333333
1,18,7,3,0.333333
1,19,7,0,0.461760
1,19,7,1,0.342980
1,19,7,2,0.333333
1,19,7,3,0.333333
1,20,7,0,0.507937
1,20,7,1,0.367816
1,20,7,2,0.333333
1,20,7,3,0.333333
1,21,7,0,0.542569
1,21,7,1,0.385641
1,21,7,2,0.333333
1,21,7,3,0.333333
1,22,7,0,0.588745
1,22,7,1,0.408408
1,22,7,2,0.333333
1,22,7,3,0.333333
1,23,7,0,0.634921
1,23,7,1,0.430108
1,23,7,2,0.333333
1,23,7,3,0.333333
1,24,7,0,0.681097
1,24,7,1,0.450812
1,24,7,2,0.336902
1,24,7,3,0.333333
1,25,7,0,0.727273
1,25,7,1,0.470588
1,25,7,2,0.347826
1,25,7,3,0.333333
1,26,7,0,0.773449
1,26,7,1,0.489498
1,26,7,2,0.358049
1,26,7,3,0.333333
1,27,7,0,0.796537
1,27,7,1,0.498645
1,27,7,2,0.362919
1,27,7,3,0.333333
1,28,7,0,0.935065
1,28,7,1,0.549618
1,28,7,2,0.389189
1,28,7,3,0.333333
1,0,8,0,0.333333
1,0,8,1,0.333333
1,0,8,2,0.333333
1,0,8,3,0.333333
1,1,8,0,0.333333
1,1,8,1,0.333333
1,1,8,2,0.333333
1,1,8,3,0.333333
1,2,8,0,0.333333
1,2,8,1,0.333333
1,2,8,2,0.333333
1,2,8,3,0.333333
1,3,8,0,0.333333
1,3,8,1,0.333333
1,3,8,2,0.333333
1,3,8,3,0.333333
1,4,8,0,0.333333
1,4,8,1,0.333333
1,4,8,2,0.333333
1,4,8,3,0.333333
1,5,8,0,0.333333
1,5,8,1,0.333333
1,5,8,2,0.333333
1,5,8,3,0.333333
1,6,8,0,0.393939
1,6,8,1,0.333333
1,6,8,2,0.333333
1,6,8,3,0.333333
1,7,8,0,0.469697
1,7,8,1,0.347339
1,7,8,2,0.333333
1,7,8,3,0.333333
1,8,8,0,0.530303
1,8,8,1,0.379404
1,8,8,2,0.333333
1,8,8,3,0.333333
1,9,8,0,0.606061
1,9,8,1,0.416667
1,9,8,2,0.333333
1,9,8,3,0.333333
1,10,8,0,0.333333
1,10,8,1,0.333333
1,10,8,2,0.333333
1,10,8,3,0.333333
1,11,8,0,0.333333
1,11,8,1,0.333333
1,11,8,2,0.333333
1,11,8,3,0.333333
1,12,8,0,0.386364
1,12,8,1,0.333333
1,12,8,2,0.333333
1,12,8,3,0.333333
1,13,8,0,0.431818
1,13,8,1,0.333333
1,13,8,2,0.333333
1,13,8,3,0.333333
1,14,8,0,0.484848
1,14,8,1,0.355556
1,14,8,2,0.333333
1,14,8,3,0.333333
1,15,8,0,0.545455
1,15,8,1,0.387097
1,15,8,2,0.333333
1,15,8,3,0.333333
1,16,8,0,0.590909
1,16,8,1,0.409449
1,16,8,2,0.333333
1,16,8,3,0.333333
1,17,8,0,0.393939
1,17,8,1,0.333333
1,17,8,2,0.333333
1,17,8,3,0.333333
1,18,8,0,0.414141
1,18,8,1,0.333333
1,18,8,2,0.333333
1,18,8,3,0.333333
1,19,8,0,0.454545
1,19,8,1,0.338983
1,19,8,2,0.333333
1,19,8,3,0.333333
1,20,8,0,0.494949
1,20,8,1,0.360958
1,20,8,2,0.333333
1,20,8,3,0.333333
1,21,8,0,0.555556
1,21,8,1,0.392157
1,21,8,2,0.333333
1,21,8,3,0.333333
1,22,8,0,0.595960
1,22,8,1,0.411867
1,22,8,2,0.333333
1,22,8,3,0.333333
1,23,8,0,0.636364
1,23,8,1,0.430769
1,23,8,2,0.333333
1,23,8,3,0.333333
1,24,8,0,0.676768
1,24,8,1,0.448911
1,24,8,2,0.335840
1,24,8,3,0.333333
1,25,8,0,0.727273
1,25,8,1,0.470588
1,25,8,2,0.347826
1,25,8,3,0.333333
1,26,8,0,0.787879
1,26,8,1,0.495238
1,26,8,2,0.361111
1,26,8,3,0.333333
1,27,8,0,0.818182
1,27,8,1,0.507042
1,27,8,2,0.367347
1,27,8,3,0.333333
1,28,8,0,0.949495
1,28,8,1,0.554572
1,28,8,2,0.391667
1,28,8,3,0.333333
1,0,9,0,0.333333
1,0,9,1,0.333333
1,0,9,2,0.333333
1,0,9,3,0.333333
1,1,9,0,0.333333
1,1,9,1,0.333333
1,1,9,2,0.333333
1,1,9,3,0.333333
1,2,9,0,0.333333
1,2,9,1,0.333333
1,2,9,2,0.333333
1,2,9,3,0.333333
1,3,9,0,0.333333
1,3,9,1,0.333333
1,3,9,2,0.333333
1,3,9,3,0.333333
1,4,9,0,0.333333
1,4,9,1,0.333333
1,4,9,2,0.333333
1,4,9,3,0.333333
1,5,9,0,0.336700
1,5,9,1,0.333333
1,5,9,2,0.333333
1,5,9,3,0.333333
1,6,9,0,0.404040
1,6,9,1,0.333333
1,6,9,2,0.333333
1,6,9,3,0.333333
1,7,9,0,0.471380
1,7,9,1,0.348259
1,7,9,2,0.333333
1,7,9,3,0.333333
1,8,9,0,0.538721
1,8,9,1,0.383693
1,8,9,2,0.333333
1,8,9,3,0.333333
1,9,9,0,0.606061
1,9,9,1,0.416667
1,9,9,2,0.333333
1,9,9,3,0.333333
1,10,9,0,0.333333
1,10,9,1,0.333333
1,10,9,2,0.333333
1,10,9,3,0.333333
1,11,9,0,0.333333
1,11,9,1,0.333333
1,11,9,2,0.333333
1,11,9,3,0.333333
1,12,9,0,0.383838
1,12,9,1,0.333333
1,12,9,2,0.333333
1,12,9,3,0.333333
1,13,9,0,0.430976
1,13,9,1,0.333333
1,13,9,2,0.333333
1,13,9,3,0.333333
1,14,9,0,0.484848
1,14,9,1,0.355556
1,14,9,2,0.333333
1,14,9,3,0.333333
1,15,9,0,0.552189
1,15,9,1,0.390476
1,15,9,2,0.333333
1,15,9,3,0.333333
1,16,9,0,0.579125
1,16,9,1,0.403756
1,16,9,2,0.333333
1,16,9,3,0.333333
1,17,9,0,0.386083
1,17,9,1,0.333333
1,17,9,2,0.333333
1,17,9,3,0.333333
1,18,9,0,0.421998
1,18,9,1,0.333333
1,18,9,2,0.333333
1,18,9,3,0.333333
1,19,9,0,0.457912
1,19,9,1,0.340852
1,19,9,2,0.333333
1,19,9,3,0.333333
1,20,9,0,0.511785
1,20,9,1,0.369830
1,20,9,2,0.333333
1,20,9,3,0.333333
1,21,9,0,0.547699
1,21,9,1,0.388226
1,21,9,2,0.333333
1,21,9,3,0.333333
1,22,9,0,0.583614
1,22,9,1,0.405933
1,22,9,2,0.333333
1,22,9,3,0.333333
1,23,9,0,0.646465
1,23,9,1,0.435374
1,23,9,2,0.333333
1,23,9,3,0.333333
1,24,9,0,0.673401
1,24,9,1,0.447427
1,24,9,2,0.335008
1,24,9,3,0.333333
1,25,9,0,0.727273
1,25,9,1,0.470588
1,25,9,2,0.347826
1,25,9,3,0.333333
1,26,9,0,0.781145
1,26,9,1,0.492569
1,26,9,2,0.359690
1,26,9,3,0.333333
1,27,9,0,0.808081
1,27,9,1,0.503145
1,27,9,2,0.365297
1,27,9,3,0.333333
1,28,9,0,0.951740
1,28,9,1,0.555337
1,28,9,2,0.392048
1,28,9,3,0.333333
1,0,10,0,0.333333
1,0,10,1,0.333333
1,0,10,2,0.333333
1,0,10,3,0.333333
1,1,10,0,0.333333
1,1,10,1,0.333333
1,1,10,2,0.333333
1,1,10,3,0.333333
1,2,10,0,0.333333
1,2,10,1,0.333333
1,2,10,2,0.333333
1,2,10,3,0.333333
1,3,10,0,0.333333
1,3,10,1,0.333333
1,3,10,2,0.333333
1,3,10,3,0.333333
1,4,10,0,0.333333
1,4,10,1,0.333333
1,4,10,2,0.333333
1,4,10,3,0.333333
1,5,10,0,0.339394
1,5,10,1,0.333333
1,5,10,2,0.333333
1,5,10,3,0.333333
1,6,10,0,0.400000
1,6,10,1,0.333333
1,6,10,2,0.333333
1,6,10,3,0.333333
1,7,10,0,0.472727
1,7,10,1,0.348993
1,7,10,2,0.333333
1,7,10,3,0.333333
